id,name,facebook_likes
2485,Louisa Milwood-Haigh,6
2093,Nomie Lenoir,173
3551,Garry Shandling,591
3602,Jami Gertz,848
2114,Elliott Gould,471
2843,Adrienne Barbeau,602
4043,Paul Michael Glaser,343
2672,Nicholas Turturro,269
3907,Tate Taylor,150
1445,Philip Baker Hall,497
1146,Jennifer Garner,3000
827,Celia Imrie,186
3523,Crystal Lowe,319
2106,Omar Benson Miller,418
447,John Doman,616
3516,Tamala Jones,405
1198,Daryl Sabara,640
2091,Alan Oppenheimer,271
3368,John Neville,387
2474,Paul Ben-Victor,218
3645,Michael Winslow,542
4111,Roger Cross,290
2182,Ryan Donowho,181
2107,Roger Willie,836
2094,Aden Young,238
2737,Mark Moses,353
3437,Tracey Walter,324
1002,Lee Majors,799
3475,Allison Tolman,562
3048,Joe Flaherty,176
1550,Jeanne Tripplehorn,711
1325,Rory Culkin,710
2366,Ni Ni,196
4148,Spencer Breslin,434
4170,Igal Naor,95
4180,Charlie Cox,0
4210,Randall Duk Kim,99
4174,Garcelle Beauvais,384
4123,Celina Beach,66
4185,Gaia Weiss,182
4204,Jesse L. Martin,715
4159,Caroline Rhea,271
4166,Brion James,403
4171,Peter Polycarpou,34
4187,Bobby Block,21
4233,Michael Monks,58
4214,Chad Lowe,372
4172,Taylor Dooley,717
4139,Rick Hoffman,581
4173,Julia Jones,364
4178,Ebon Moss-Bachrach,211
4122,Troy Garity,167
4127,Oscar Gale,785
4153,Jayne Eastwood,90
4140,Tracie Thoms,502
4141,Luisa Ranieri,22
4237,Huell Howser,69
4227,Mark Camacho,40
4175,Kathy Baker,313
4176,Charlie Talbert,767
4223,Fenella Woolgar,87
4125,Peter McNicholl,3
4162,Monica Keena,512
4161,Vince Corazza,71
4149,Kate Harbour,3
5050,Rain,72
246,Johnny Depp,40000
1693,J.K. Simmons,24000
1707,Chris Hemsworth,26000
1516,Henry Cavill,15000
233,Kevin Spacey,18000
1911,Aidan Turner,5000
1079,Tim Holmes,44000
851,Jason Statham,26000
1505,Jennifer Lawrence,34000
2042,Sofia Boutella,998
1753,Jimmy Bennett,87000
165,Mark Chinnery,544
1555,Robert Pattinson,21000
1256,Robin Williams,49000
925,Essie Davis,309
1633,Seychelle Gabriel,1000
466,Elisabeth Harnois,921
1259,Jim Parsons,17000
807,Miguel Ferrer,688
195,Joseph Gordon-Levitt,23000
6207,Peter Scolari,267
1020,Nicolas Cage,12000
6236,Sandahl Bergman,183
652,Charlie Hunnam,16000
6216,Michael Gaston,135
1667,Bingbing Li,974
6227,Julian Kostov,864
6215,Tom Sturridge,830
6210,Joe Komara,10000
6217,Greg Collins,39
6206,Marion Ross,418
6232,Doug Cockle,24
6226,Jeri Ryan,1000
2069,Zack Ward,662
6204,Kevin Breznahan,104
1461,Steve Bastoni,234
391,Ed Begley Jr.,783
6221,Victoria Learn,9
6203,Megyn Price,323
6218,Gerard McSorley,71
6202,Trent Ford,258
6222,Angelo Anthony Pizza,619
6211,Arben Bajraktaraj,121
6234,Tammy Blanchard,192
6224,Susan Gardner,48
765,Tamsin Egerton,621
6228,Antonio de la Torre,82
6219,Alan Bates,122
6235,John Lynch,161
6205,Ji-hyun Jun,451
6212,Nicholas Bell,35
6220,Anna Katharina Schwabroh,7
6225,Mindy Sterling,385
6213,Linda Lovelace,218
6208,Kim De Angelo,0
6233,Hugh Griffith,69
6230,Hal Linden,221
6237,Garry Cooper,33
6214,Ron Rogg,99
6231,William Condos,0
6229,Ali Daniels,15
6223,Ejner Federspiel,0
6209,Erin Cipolletti,9
206,Shelley Conn,273
347,Alain Delon,936
1758,Phaldut Sharma,39
1627,Jamie Rene Smith,650
113,Stephen Amell,5000
1996,George Peppard,669
888,Mahadeo Shivraj,383
960,Del Zamora,752
204,Francesca Capaldi,144
509,Michael Imperioli,873
1071,Mei Melanon,191
234,Bella Thorne,35000
547,Jeff Bennett,283
1652,Li Gong,879
395,Roy Scheider,813
1567,Elizabeth Montgomery,1000
757,Quincy Jones,340
711,Michael Emerson,2000
891,Nissim Renard,23
1102,Fergie,529
1080,Bob Neill,2
2068,Sariann Monaco,163
483,Mhairi Calvey,906
1369,David Gant,21
829,Raymond Cruz,672
614,Amber Stevens West,584
776,Alexander Gould,1000
577,Sasha Roiz,795
793,Richard Tyson,743
1231,Wood Harris,409
1873,Pedro Armendriz Jr.,67
1803,Tim Conway,870
899,Jeremy Irvine,25000
555,James Martin Kelly,394
971,Lea Michele,2000
857,Roxanne McKee,576
858,Max Minghella,614
1619,Jenna Fischer,966
1607,Clint Eastwood,16000
378,Quvenzhan Wallis,2000
1216,Melina Kanakaredes,394
1025,Caitlin Stasey,623
660,Dolly Parton,1000
4,Michael Smiley,177
1377,Si Won Choi,21
59,Shawna Waldron,524
1577,Craig Stark,46000
1689,Carol Ann Susi,3000
1710,Ki Hong Lee,988
275,James Babson,366
1099,Gary Dourdan,1000
1134,Isaac Hempstead Wright,874
464,Eileen Brennan,1000
1014,Ryan Gosling,33000
400,Steven Anthony Lawrence,1000
142,Blair Brown,310
904,Bojana Novakovic,2000
674,Amy Bruni,155
1849,Sunny Mabrey,287
1153,Josh Wingate,865
189,Matt Bomer,20000
73,Nate Richert,870
1613,Taylor Negron,1000
479,Robert Baker,142
1978,Andrea Corr,57
498,Todd Stashwick,277
862,Todd Giebenhain,117
1997,Quentin Tarantino,16000
208,Carrie Bradstreet,466
1683,Kasia Smutniak,211
1797,Kathleen Freeman,145
1327,Joel Courtney,1000
1113,Fann Wong,154
87,Olivier Martinez,838
1629,Izabella Scorupco,394
315,Alice Greczyn,631
1688,Peter Greene,789
1964,John Kapelos,510
199,Billy Campbell,789
196,Matt Price,134
416,Misha Gabriel Hamilton,433
1375,Bianca Kajlich,731
1774,Denis Lavant,226
1944,Ian McNeice,268
1855,Sh Kosugi,330
1703,David Jason,325
1019,Muse Watson,45000
68,Grey Damon,629
1844,Paul Brooke,51
1611,Ian Ziering,984
331,Corinna Harney,779
629,Nandita Das,113
2001,Donatas Banionis,29
1726,Lucille Ball,6000
375,Marcela Mar,267
1229,Mel Blanc,1000
879,Judith Chapman,44
1732,Bono,468
1898,Jerry Ferrara,480
1422,Javier Botet,1000
2078,Carmen Perez,97
1073,Beau Mirchoff,2000
963,Kelly Rutherford,287
127,Krista Allen,164000
131,Pink,836
548,Rudy Youngblood,708
1790,Johnny Cannizzaro,880
1385,Macaulay Culkin,3000
1569,Bobby Lee,176
782,Emma Bell,703
1130,Bruce Dinsmore,51
171,Noah Bean,293
595,Catherine Deneuve,964
1806,Mira Sorvino,978
1731,Bobbie Phillips,16000
1722,Richard Epcar,782
1117,John Gatins,61
1015,Tamannaah Bhatia,218
430,Arliss Howard,152
1407,Blythe Auffarth,76
1730,D.B. Woodside,598
303,Gregory Scott Cummins,37
241,Mike Howard,378
986,Laura-Leigh,740
1890,Yuliya Snigir,463
1697,Bernie Casey,180
1127,Charlie McDermott,496
1874,Rick Yune,746
872,Jonathan Winters,924
1938,Miriam Margolyes,405
1243,James Wilcox,683
95,Robert Clohessy,107
1676,Martin Kove,668
522,Lorraine Bracco,472
1783,Topher Grace,2000
161,Candice Bergen,545
1063,Daniel Kaluuya,219
1183,Augustus Prew,405
1588,P.J. Soles,598
1246,Elaine Bromka,178
1394,Charlie Korsmo,678
2073,Malese Jow,1000
647,Julian Sands,687
335,Pierre Perrier,164
147,Paul Hickert,110
1677,Catherine Dyer,768
877,Jon Foo,778
712,Amy Schumer,492
1880,Craig Parker,978
1426,Tatum O'Neal,288
710,Emilia Fox,396
731,Ken Arnold,327
1438,Drake Bell,1000
441,Jeremy W. Auman,3
310,Maricel lvarez,30
523,Rumi Hiiragi,6
1121,Tiago Riani,989
951,Kyle Hebert,324
1932,Ryan Guzman,3000
373,Ryan Kruger,165
1574,George Kennedy,3000
1157,Cory Hardrict,303
1470,Brenda Song,1000
2005,Patrick Macnee,1000
1314,Jessica Barden,157
617,Jessica Par,489
1785,Grace Phipps,596
265,lafur Darri lafsson,147
550,Emir Kusturica,2000
1848,Louise Bourgoin,295
1823,Konstantin Khabenskiy,114
1202,Eddie Cahill,639
1765,Shun Oguri,173
1986,Lilli Lavine,11
1599,Mia Sara,664
802,Talulah Riley,422
815,Dominic Flores,1000
1432,Tenzin Thuthob Tsarong,2
1659,Louis Jourdan,594
1717,Richard Wilson,358
351,Scott Grimes,738
567,Craig Ferguson,759
1279,Sandra Ellis Lafferty,523
1230,Oliver Reed,695
761,Mike Tyson,461
1193,David Paymer,372
729,Tim Meadows,553
814,Ana de la Reguera,679
477,Robert Ri'chard,730
383,Daniel Mays,287
659,Ian Whyte,473
2058,Emily Osment,1000
774,Charlyne Yi,529
1709,Aaliyah,775
834,Edgar Arreola,455
786,Amanda Schull,757
622,Mehcad Brooks,696
493,Phil Davis,386
1601,Piper Laurie,303
1660,David Lyons,576
686,Kim-Marie Woodhouse,5
1346,Pam Ferris,771
1251,David Conrad,642
1980,Christo Jivkov,260
1912,Lee Remick,264
2039,Darcy Donavan,640000
1940,Lily Atkinson,328
725,Fanny Ardant,288
345,Alexis Arquette,285
1995,Connie Ray,90
209,Justin Fletcher,45
1431,Claudia Christian,462
1507,Tyler James Williams,931
1565,Marco Trevio,562
849,Brian Bosworth,174
267,Dallas Barnett,473
1987,Yolande Moreau,44
1055,Siu-Wong Fan,79
1460,Lena Horne,738
1194,Judith Barsi,912
340,Romola Garai,805
1888,Bingbing Fan,556
1400,Joan Rivers,1000
1812,Cem Yilmaz,523
717,Manish Dayal,820
473,Roma Downey,329
1767,Jack Reynor,390
297,Rock Hudson,638
1711,Romain Duris,809
1974,Pablo Rago,20
1205,Ornella Muti,385
521,Chris Harrison,98
2038,Ian Somerhalder,16000
1286,Bam Margera,608
1370,Shailene Woodley,8000
1024,Kath Soucie,304
34,Richard Lawson,508
1423,Violante Placido,978
771,Jeremy Shada,860
1807,Gunnar Hansen,383
1165,William McNamara,10000
680,Marisa Saks,31000
1821,Jay Laga'aia,125
940,Samira Wiley,646
1570,Sheryl Lee,2000
484,Pablo Sevilla,0
628,Shengyi Huang,264
908,Mustafa Haidari,283
444,Ronald Reagan,1000
304,James Callis,541
1961,Chris Zylka,963
727,Mackenzie Foy,6000
754,Erick Avari,567
1406,Heather Locklear,695
67,Victor Wong,400
1474,Willie Garson,512
11,Christopher Lambert,1000
1355,Jon Seda,565
15,Andy Dick,302
1078,Jim Meskimen,272
702,Nicki Aycox,296
518,Tanya Roberts,433
1166,Sergey Garmash,21
1351,Gerry Bednob,218
1644,Chelan Simmons,440
1630,Laura Ramsey,960
1434,Peter Firth,141
1692,Radivoje Bukvic,150
1261,Robert Pine,332
956,Janet Leigh,606
1798,Drew Powell,129
2082,Kevin Nash,642
1687,Jere Burns,460
1147,Tom Burke,201
565,John Doe,181
291,Don McKellar,45
866,Taylor Cole,969
544,Scott Baio,650
1408,Sammy Davis Jr.,683
497,Martin Dew,204
1417,Chriss Anglin,885
461,Catherine Lough Haggquist,310
1795,Dylan Authors,20
355,Donny Boaz,2000
1007,Damon Wayans,836
1338,Christian Clavier,106
352,Necar Zadegan,344
45,Mani Bharathi,109
1946,Joey D. Vieira,729
1811,Scatman Crothers,888
759,Eric Mendenhall,607
2041,Kari J. Kramer,731
1503,Mem Ferda,31000
210,Nicole 'Snooki' Polizzi,341
482,Bunta Sugawara,17
632,Darci Kistler,2
993,Luenell,332
128,Shane Black,1000
1126,Christian Clemenson,97
160,Christian Monzon,2000
63,Hulk Hogan,844
800,Nicholas Rowe,155
312,Rebecca Budig,210
1540,Julie Christie,597
1052,Ulrich Tukur,63
528,James Hetfield,364
1284,Takuya Kimura,84
224,Cassie Ventura,158
1602,Henry Ian Cusick,866
35,Kirk Fox,109
1155,Jeremy Brett,453
1122,Chris Moss,33000
1936,Morgan Saylor,427
962,DeRay Davis,328
1636,Tippi Hedren,634
1335,Brenda Fricker,214
874,Julianna Guill,465
910,Danny Strong,714
223,Ivana Baquero,634
1000,Bolo Yeung,633
6,Gustaf Skarsgrd,908
967,Farrah Fawcett,1000
703,Steven Van Zandt,422
836,David Alpay,232
1617,Carole Bouquet,235
76,Bex Taylor-Klaus,460
1090,Nicole Dionne,94
1579,Clayton Snyder,925
884,Rae'Ven Kelly,90
1459,Jessie T. Usher,116
71,Kim Director,193
1529,Sierra McCormick,512
1492,Yuri Lowenthal,354
1011,Tadanobu Asano,627
542,Clive Russell,241
770,David Ogden Stiers,443
1530,Raoul Bova,727
1009,Gretchen Mol,600
2085,Brnice Bejo,996
854,Jiao Xu,46
219,Emmanuelle Vaugier,1000
1531,Ernie Reyes Jr.,445
363,Bob Newhart,643
406,David Arquette,611
1433,Steve Guttenberg,801
272,Kelly Carlson,472
700,Bruno Kirby,227
1735,Paz de la Huerta,488
183,Dustin Milligan,499
469,Nancy Allen,517
1124,Jason Priestley,471
2050,David Masterson,577
1277,Elizabeth Berrington,65
909,Anna Silk,857
1356,Thomas Stroppel,192
572,Brigitte Helm,136
608,Konstantin Lavronenko,20
1389,Nirut Sirichanya,64
966,Maximilian Dirr,61
939,Jensen Ackles,10000
296,Caroline Munro,456
561,Emmanuelle Seigner,413
773,Melissa Sagemiller,159
644,Krystyna Janda,20
54,Jacek Koman,70
1484,Tuesday Knight,130
753,Elina Alminas,149
917,Teo Halm,803
97,Yuki Matsuzaki,378
1042,Justin Chon,552
280,John Boyega,1000
1706,Jelena Jovanova,306
1504,Steve Irwin,477
2020,Dameon Clarke,170
593,Gabriel Millman,13000
228,Julian Morris,1000
1585,Richard Johnson,77
1192,Min-sik Choi,717
225,Alex Veadov,93
1820,Britney Spears,1000
728,Lexie Contursi,28
488,Tammin Sursok,836
36,Tom Hughes,565
947,Gary Weeks,452
117,Jill Clayburgh,433
1845,Doona Bae,629
557,Toni Servillo,211
560,David Richmond-Peck,60
1892,Marcell Nagy,9
2045,Rachael Carpani,181
1563,Gary Daniels,551
1135,Tatsuo Matsumura,15
1819,Wei Tang,215
1222,Wagner Moura,585
1029,Zoe Ventoura,84
216,Steven Bauer,636
338,Patricia Tallman,901
1968,Phyllida Law,60
1510,John Cassavetes,917
1316,John Howard,172
513,Shah Rukh Khan,8000
1743,Keir Dullea,273
579,Antonia Thomas,381
1428,Arjun Rampal,564
596,Santiago Cabrera,639
920,Tina Turner,794
7,Laila Haley,1000
2002,Tina Desai,220
1839,Steve Oedekerk,176
913,Sam Riley,846
1528,Anika Noni Rose,525
863,Seth Gilliam,423
1950,David Belle,510
1466,Nora Dunn,142
456,Matthew Settle,477
1322,scar Jaenada,619
1323,Lucas Grabeel,755
1339,Lesley Manville,149
1301,Bruce Payne,179
1923,Honglei Sun,9
17,Phil Vischer,23
1264,Karin Viard,68
1958,Sharon Leal,467
141,Talia Shire,452
14,Reba McEntire,651
1738,Byron Mann,258
1477,Harry Styles,773
512,Jasper Cole,1000
1866,Michaela Conlin,1000
28,Johannes Silberschneider,24
1537,Flavio Parenti,144
1270,Gillian White,1000
1281,Eoin Macken,533
998,Naseeruddin Shah,307
867,Numan Acar,374
1766,Jorge Luis Moreno,78
292,Nicholas Hamilton,147
656,Damian Walshe-Howling,122
1247,Teryl Rothery,298
935,Shane Pollard,485
9,Veronica Ferres,30000
284,Sendhil Ramamurthy,1000
330,Carmen Maura,148
1302,Jizelle Jade,33000
348,Brbara Mori,594
1187,Catherine Hicks,311
1668,Kristin Lehman,187
326,Ronn Moss,177
394,Jung-min Hwang,45
2018,Q'orianka Kilcher,679
2051,Jacqueline McKenzie,185
918,Lars Mikkelsen,573
1678,Harrison Gilbertson,174
72,Bjrn Sundquist,35
948,Yu-mi Jeong,28
768,Robert Redford,0
250,Padraic Delaney,97
1523,Ranbir Kapoor,964
152,Necati Sasmaz,205
1635,Eleanor Parker,354
1584,Noah Huntley,133
1994,Jennifer Freeman,389
1410,Mackenzie Davis,363
507,Tina Gilton,861
180,Telly Savalas,803
803,Nick Wechsler,666
1463,Sean Lennon,61
1032,Alexia Fast,553
337,Ian Tracey,144
192,Mitsuo Iwata,6
1954,Rachel Ann Mullins,31000
1596,Leehom Wang,163
1657,Mckenna Grace,502
678,Franoise Yip,186
101,Molly Parker,611
203,Saif Ali Khan,532
1249,Max Riemelt,287
1921,George Coe,488
735,MyAnna Buring,513
1724,Bernard Fox,246
387,Irvin Kershner,883
454,Jonathan Brandis,761
1353,Roy Billing,116
1587,Michael J. Pollard,206
178,Samantha Barks,2000
1760,Nathalie Fay,227
1654,Leonid Yarmolnik,4
1348,Erin Fitzgerald,99
33,Ben Browder,878
1616,Rex Baker,15000
1179,Heike Makatsch,177
1727,Laura Morante,60
362,John Cothran,27
669,Rita Moreno,804
1446,Marshall Bell,217
1691,Peter Fonda,402
1992,Jacinda Barrett,579
965,Madison Pettis,835
1889,Bernadette Peters,753
496,Wei Zhao,478
1736,Mariah Carey,736
900,Riccardo Scamarcio,580
1533,Sarunyu Wongkrachang,7
1188,Lambert Wilson,186
1185,Lubna Azabal,131
1268,Glenn Plummer,240
844,Deborah Mailman,46
583,Gordon Pinsent,149
2016,Christopher Nicholas Smith,434
440,David Wayne,116
772,Chase Ellison,772
1066,Merab Ninidze,56
48,Emily Podleski,1000
1293,Florian Lukas,65
415,Linnea Quigley,431
682,Maria Pia Calzone,18
1871,Olivia Newton-John,1000
499,Osama bin Laden,503
1751,Katharine Ross,640
2022,Ed Wynn,382
981,Lisa Wilcox,321
1420,Hugh M. Hefner,373
1367,John Cameron Mitchell,263
1491,Rachel Alig,397
657,Lesley-Anne Down,187
39,Noam Chomsky,103
2049,Catherine Bell,636
1289,Yorick van Wageningen,163
434,Simon Bird,229
510,Asin,634
982,Jonathan D. Mellor,37
190,Kayla Jackson,25
2081,Stephen Macht,113
535,Jean-Baptiste Maunier,517
1906,Jean-Pierre Laud,232
1421,Lindsay Kay Hayward,31
1788,Aksel Hennie,286
75,John Saxon,506
714,Matt Shively,235
1917,Richard Cabral,510
890,James Lafferty,972
448,William Schallert,901
29,Tony Bonner,492
1558,John Beasley,205
144,Gene Tierney,535
733,Peter Serafinowicz,605
1218,Sterling Jerins,155
2028,Vanna Bonta,21000
1522,Gina Lollobrigida,746
821,Gary Cooper,998
1792,Lara Jill Miller,93
1553,Claudia Cardinale,973
450,Norbert Ferrer,55
1998,Cassandra Peterson,922
1511,Akshaye Khanna,75
243,Jeffrey Frost,6
1384,Raymond Burr,311
381,Meghan Ory,889
1123,Ocean James,432
1498,Mike Figueroa,343
1398,Glenn Campbell,46
564,Luis Tosar,331
2012,David Raizor,784
1789,Mikal Vega,741
1437,Julia Jentsch,61
1451,Bhama,5
537,Keith Carradine,584
1396,William Kircher,109
1330,Ma Maestro,341
1881,Jaime Camil,274
1255,Jan Decleir,25
1777,Rich Pecci,1000
1884,Nicolas Giraud,24
213,Katherine McNamara,19000
1828,Fabian Bolin,309
1670,Vidya Balan,464
459,Yangzom Brauen,29
43,Art Hindle,110
1221,Judith O'Dea,125
571,Gloria Grahame,232
91,Meg Foster,355
1626,Marlee Matlin,847
173,Ellar Coltrane,230
398,Ashley Rickards,986
446,Anna Gunn,1000
254,Collin Alfredo St. Dic,48
715,Hector Kotsifakis,623
915,Rachel Griffiths,578
1424,Doug Brochu,254
343,Oksana Akinshina,129
689,Fran Drescher,859
1158,Chelcie Ross,244
645,Warren Christie,520
478,Alice Krige,368
55,Roscoe Lee Browne,204
1450,Antoni Corone,97
325,Jeanne Moreau,343
1043,Jessica Lowndes,1000
685,Angell Conwell,522
1240,Peter McNamara,419
1509,Debbie Harry,391
545,Bill Johnson,237
1872,William Holden,682
1768,Dana Andrews,188
1591,Stephanie Leonidas,420
399,Saad Siddiqui,223
1497,Jean Harlow,431
350,Robin McLeavy,399
46,Kristen Quintrall,166
979,Rachel Hendrix,544
476,Hattie McDaniel,503
676,Fernanda Montenegro,119
1925,Gladys Cooper,89
1462,Alice Olivia Clarke,117
81,Peter Graves,628
662,Ta'Rhonda Jones,912
1999,Colleen Dewhurst,157
309,Bernard Cribbins,195
1287,Joe Estevez,625
533,Ricardo Darn,827
262,Gideon Emery,430
932,Elpidia Carrillo,174
148,Otto Jespersen,29
621,Murray Bartlett,141
1336,Thomas Bo Larsen,74
705,Franois Bgaudeau,15
349,Danielle Kotch,1000
1495,Burl Ives,253
1933,Linda Harrison,220
1129,Veronica Taylor,88
163,Fred MacMurray,516
1393,Tamara Toumanova,18
1177,Matthew Senreich,11
268,Seamus Davey-Fitzpatrick,140
1748,John Astin,641
699,Angus Scrimm,674
1095,Peter Ostrum,240
959,Robyn Lively,439
1744,Susan Hampshire,40
695,Johnny Pacar,1000
1062,Neil Hopkins,231
1897,French Stewart,319
1939,Anthony L. Fernandez,640
1343,Olivia Rose Keegan,216
1467,Greg Crowe,875
1487,Maeve Dermody,130
903,Isaac Hayes,275
159,Nehemiah Persoff,105
1971,Margaret Hamilton,695
1265,Bhavkhandan Singh Rakhra,258
955,Rijk de Gooyer,20
2033,Judie Aronson,158
188,Joanna Kulig,88
549,Gerry Lopez,52
2083,Karra Elejalde,123
139,Brianna Brown,331
1442,Joe Cross,65
77,Barack Obama,871
1250,David Jason Perez,1000
2047,Hanno Pschl,15
1773,Patrick Huard,50
1317,Satish Kaushik,56
1943,Dustin Lance Black,191
1182,Anthony 'Citric' Campos,586
2070,Jossara Jinaro,847
739,Leopold Stokowski,16
1033,Nicole Smolen,210
385,Richard Brooker,72
823,Tiffany Helm,42
886,Saeed Jaffrey,114
992,Rachel Skarsten,371
397,Myrna Loy,749
1175,Jrgen Langhelle,117
1201,Michael Derek,128
289,Manuela Velasco,120
232,Travis Myers,749
1452,Walter Hendrix III,846
377,Phoebe Legere,40
418,Maika Monroe,314
677,Alicia Goranson,173
138,Eric Sheffer Stevens,120
1208,Ben Davies,690
670,Hedy Lamarr,1000
1203,Michel Robin,23
2006,Nicholas Aaron,21
1838,Tyrone Power,480
5,Najarra Townsend,538
2046,Tom Everett Scott,433
89,Brian Austin Green,676
1655,Ann-Margret,931
389,Kayvan Novak,414
1105,Kristy Swanson,579
613,Roddy McDowall,595
541,John Mahoney,385
546,Benno Frmann,127
1150,Diahann Carroll,426
1640,Catalina Sandino Moreno,280
1959,Alicja Bachleda,289
1632,Eric Mabius,637
1278,Tom Cullen,507
597,Ted Raimi,634
1075,Michael Gross,536
1294,Jack Kao,11
887,Tom Atkins,381
1624,Shirley Jones,556
1060,Carroll O'Connor,480
1478,Brenda Vaccaro,183
1937,Keenan Wynn,277
1867,Honor Blackman,387
244,Matt Cohen,487
1646,Jane Goodall,21
623,Sook-Yin Lee,71
2000,Ari Folman,56
584,Noah Danby,178
1713,John F. Kennedy,168
107,Matt Bennett,189
1337,Jess Weixler,386
949,Jeffrey Falcon,33
1449,Karisma Kapoor,353
902,Paul Kaye,326
2030,Jordi Vilasuso,160
1107,Peter McQuinn,121
1549,Daniel Baldwin,413
1069,Alice Cooper,674
1894,Paul Sheehan,473
1341,Rita Hayworth,1000
172,Sunil Narkar,34000
20,Kate Maberly,416
978,Jon Mack,924
825,Buster Keaton,907
603,Trenton Rostedt,680
1582,Melissa Bolona,11000
1248,Karl E. Landler,533
845,Paul McGill,41
1305,Siobhan Marshall,42
1116,Hansika Motwani,141
1656,Tshewang Dendup,0
1801,Humphrey Bogart,2000
519,Kimberley Crossman,467
404,Seregon O'Dassey,498
1215,Christian Keyes,761
1916,Matthew Alan,86
1096,Sarah Butler,635
691,Ally Walker,349
1271,Nawazuddin Siddiqui,638
114,Yasmine Al Massri,227
1217,Ohad Knoller,53
1050,Dustin Ingram,427
624,William Baldwin,436
1863,Scott Cohen,378
332,Norman Lloyd,472
1817,Ami Ayalon,0
145,Ward G. Smith,393
187,Jessy Schram,813
1519,Paulette Goddard,309
333,Brian Lee Franklin,38
667,Morgana O'Reilly,61
719,Lee Scott,0
764,Nicole Muoz,199
1934,Monica Barladeanu,129
2063,Ashanti,341
1517,Katrina Law,835
767,Adriana Caselotti,82
269,Brigitte Bardot,984
82,Zak Penn,87
1485,Camren Bicondova,756
536,Long Nguyen,51
294,Elina Abai Kyzy,0
648,Betsy Palmer,309
875,Ray Milland,287
1883,Vic Mignogna,578
248,Zuhair Haddad,18000
1554,Ximena Ayala,31
122,Jerry Mathers,282
494,Alex Huszar,61
307,Lemmy,268
1018,Dborah Rvy,34
1440,Nataniel Snchez,3
207,Rich Ceraulo,387
1077,Errol Flynn,843
1663,Christie Burke,380
1181,Redd Foxx,586
370,Richard Cawthorne,511
832,Sarah Murphy-Dyson,14
1347,Sean Cameron Michael,412
882,Iko Uwais,1000
750,Piero Maggi,12
392,Talia Zucker,12
1870,Christopher Abbott,321
1418,Ursula Andress,650
500,Andrew Robinson,266
1843,Benjamin A. Onyango,634
791,Hiroshi Abe,43
436,Fernanda Andrade,403
1475,James Drury,356
1331,James Brown,183
751,Mick Jagger,543
602,Michael Pollan,37
1057,Shahir Kabaha,20
696,Steven Yeun,7000
789,Anwar Congo,3
2025,Alex Gibney,141
393,Pel,102
746,Kumar Gaurav,12
980,Josh Swanson,53
1023,G.W. Krauss,20
526,Matthew Ziff,260000
1586,Emraan Hashmi,724
1070,Damin Alczar,201
1168,Stephen Colbert,459
1324,Lauren Gottlieb,733
1695,James Morrison,210
1885,Ulrich Thomsen,280
525,Mircea Monroe,634
987,Steven Weber,685
341,Logan Browning,628
279,Sonja Sohn,245
1083,Chris Gauthier,434
69,Kathleen Wilhoite,265
1468,Trey Parker,406
1769,Khalid Abdalla,161
816,Juliet Stevenson,202
1750,Henry Silva,251
582,Angela Sarafyan,310
1036,George Newbern,647
86,Danny Aiello,388
1488,James Duval,701
1794,Rapulana Seiphemo,29
1600,Spring Byington,94
1486,Paul McGillion,405
18,Patrick Renna,590
429,Yul Vazquez,96
1136,Will Rothhaar,386
2084,Jordana Spiro,262
1664,Scott Levy,639
575,Kenny Johnston,327
938,Rasheed Naz,7
19,Ilene Graff,442
1101,Nicole Randall Johnson,363
1779,Russell Hodgkinson,199
1,Maureen McCormick,458
936,lex Angulo,90
300,David Oakes,335
2055,Magi Avila,92
1915,Angelina Armani,677
150,Jason K. Wixom,214
1593,Monique Candelaria,696
2023,Alma Martinez,56
880,Anamaria Marinca,131
1741,Odessa Rae,109
1298,Sarah Kazemy,144
630,Ahna O'Reilly,282
1896,Sam Edwards,16
1334,Stana Roumillac,0
1639,Tommy O'Reilly,1000
357,Shahab Hosseini,786
694,Jo Hartley,49
1354,Allison Dean,159
437,Victor Rasuk,302
1180,Louise Brooks,426
1827,Norma Aleandro,24
1471,Zachary Knighton,262
1700,Shane Dawson,247
1805,Corbin Allred,214
1625,Taylor Pigeon,134
985,Scott Helvenston,25
8,Isaac C. Singleton Jr.,312
1125,Raymond J. Barry,108
723,William Gates,7
435,Kevin Scott Richardson,262
1262,Laura Fraser,601
559,Trey Loney,977
156,Richard Curtis,628
2021,Ginger Rogers,610
295,Heather Donahue,170
876,Joe Cocker,262
1303,David Zucker,119
1038,Kendyl Joi,23
801,Aliou Tour,0
1679,Karen Alexander,0
811,Paul McCartney,785
1573,Dario Nozic Serini,0
847,Kirk Cameron,848
1239,Bhole Baba,0
1666,Frances Bavier,407
683,Blanchard Ryan,48
1682,Heather Berman,0
1244,Ken Burns,196
1661,Terry Funk,54
1701,Marina Golbahari,30
1852,David Mamet,342
701,Takashi Shimura,304
1242,Tommy Sheppard,14
1342,Tori Spelling,396
2086,Brian Eno,30
1993,Daston Kalili,2
176,Carol Channing,387
1955,Vincent Chimato,685
643,Mike Beckingham,358
515,Mary Kate Wiles,84
490,Elizabeth Streb,0
615,Mike Stanley,385
781,Luis Sanchez,472
1190,John Karyus,907
1665,Bob Proctor,8
1752,Chris Eigeman,88
311,Jack E. Curenton,847
379,Tony Alva,22
1292,Emily Rios,231
1856,Tony Doupe,361
